id,dataset,method,nRF,wRF,KF
rep_005,30k,window-site+fastrfs,0.0138888888888888,0.2364291593999999,0.0463416134872016
rep_022,30k,window-site+fastrfs,0.0,0.1336098859000001,0.0294673810970682
rep_026,30k,window-site+fastrfs,0.0,0.1836801429999999,0.0482680402213199
rep_001,30k,window-site+fastrfs,0.0,0.1853333067999999,0.0504000792136789
rep_010,30k,window-site+fastrfs,0.0,0.0650470927999999,0.0133760281574828
rep_006,30k,window-site+fastrfs,0.2474226804123711,0.0102471737895,0.0013496999732097
rep_003,30k,window-site+fastrfs,0.0927835051546391,9.1323080259,3.1978643754678693
rep_004,30k,window-site+fastrfs,0.0,0.4866070161999995,0.1230318319001415
rep_029,30k,window-site+fastrfs,0.0138888888888888,0.1874031502000001,0.0370607632297452
rep_025,30k,window-site+fastrfs,0.0212765957446808,0.2237011960999999,0.050128985339547
rep_009,30k,window-site+fastrfs,0.0103092783505154,0.2311024852,0.0390507202503288
rep_024,30k,window-site+fastrfs,0.0,0.11594296995,0.0172712233712296
rep_013,30k,window-rate+weighted,0.0212765957446808,0.1540155497999999,0.0392836635818521
rep_019,30k,window-rate+weighted,0.0,0.0355969928,0.0107714024991934
rep_017,30k,window-rate+weighted,0.0416666666666666,0.0863394857299999,0.0179222432320422
rep_014,30k,window-rate+weighted,0.0138888888888888,0.0680507668999999,0.0123518860792123
rep_007,30k,window-rate+weighted,0.0,0.1014103439,0.0203405438584906
rep_028,30k,window-rate+weighted,0.0425531914893617,0.0494741504,0.0132141875989712
rep_012,30k,window-rate+weighted,0.0,0.3461037401,0.0610940475744115
rep_000,30k,window-rate+weighted,0.0103092783505154,0.2152576358,0.0356804029117643
rep_008,30k,window-rate+weighted,0.0138888888888888,0.0518762352,0.0110585378448053
rep_021,30k,window-rate+weighted,0.0,0.1279832123,0.0213310286385531
rep_016,30k,window-rate+weighted,0.0212765957446808,0.550091306499999,0.1129551663127244
rep_002,30k,window-rate+weighted,0.0138888888888888,0.0409489270799999,0.0074231214102603
rep_026,30k,window-rate+weighted,0.0,0.1836801429999999,0.0482680402213199
rep_020,30k,window-rate+weighted,0.0,0.1551263951,0.0297239610277161
rep_010,30k,window-rate+weighted,0.0,0.0650041563999999,0.0133692157478989
rep_018,30k,window-rate+weighted,0.0206185567010309,0.0826075065,0.0130729334089028
rep_015,30k,window-rate+weighted,0.0,0.2228176644999998,0.0375849147408054
rep_004,30k,window-rate+weighted,0.0,0.4866070161999994,0.1230318319001415
rep_011,30k,window-rate+weighted,0.0277777777777777,0.6986901201000003,0.155933585331077
rep_025,30k,window-rate+weighted,0.0,0.1877565327999998,0.0408374601278268
rep_023,30k,window-rate+weighted,0.0,0.1097733977,0.0218268767592473
rep_024,30k,window-rate+weighted,0.0,0.11594296995,0.0172712233712296
rep_005,30k,window-rate+weighted,0.0138888888888888,0.2364291593999999,0.0463416134872016
rep_022,30k,window-rate+weighted,0.0,0.1336098859,0.0294673810970682
rep_003,30k,window-rate+weighted,0.0,0.517045700899999,0.1358324411436299
rep_001,30k,window-rate+weighted,0.0,0.1853333068,0.0504000792136789
rep_027,30k,window-rate+weighted,0.0309278350515463,0.1733077528,0.0289278847888863
rep_006,30k,window-rate+weighted,0.2577319587628865,0.0426810707894999,0.0143483936334065
rep_029,30k,window-rate+weighted,0.0138888888888888,0.1874031502,0.0370607632297452
rep_009,30k,window-rate+weighted,0.0103092783505154,0.2311024851999999,0.0390507202503288
rep_019,30k,window-rate+fastrfs,0.0,0.0355969928,0.0107714024991934
rep_014,30k,window-rate+fastrfs,0.0138888888888888,0.0680507668999999,0.0123518860792123
rep_017,30k,window-rate+fastrfs,0.0416666666666666,0.0863394857299999,0.0179222432320422
rep_011,30k,window-rate+fastrfs,0.0277777777777777,0.6986901201000004,0.155933585331077
rep_007,30k,window-rate+fastrfs,0.0,0.1014289314,0.0203447920566325
rep_012,30k,window-rate+fastrfs,0.0,0.3461037400999998,0.0610940475744115
rep_028,30k,window-rate+fastrfs,0.0425531914893617,0.0494741504,0.0132141875989712
rep_021,30k,window-rate+fastrfs,0.0,0.1279832122999999,0.0213310286385531
rep_002,30k,window-rate+fastrfs,0.0138888888888888,0.04094892708,0.0074231214102603
rep_013,30k,window-rate+fastrfs,0.0212765957446808,0.1540155497999998,0.0392836635818521
rep_027,30k,window-rate+fastrfs,0.0309278350515463,0.1733077527999999,0.0289278847888863
rep_018,30k,window-rate+fastrfs,0.0206185567010309,0.0826075065,0.0130729334089028
rep_015,30k,window-rate+fastrfs,0.0,0.2228176644999998,0.0375849147408054
rep_000,30k,window-rate+fastrfs,0.0103092783505154,0.2153892558000001,0.0357069942076786
rep_008,30k,window-rate+fastrfs,0.0138888888888888,0.0518762352,0.0110585378448053
rep_023,30k,window-rate+fastrfs,0.0,0.1097733977,0.0218268767592473
rep_006,30k,window-rate+fastrfs,0.2577319587628865,0.0426810707894999,0.0143483936334065
rep_016,30k,window-rate+fastrfs,0.0212765957446808,0.550091306499999,0.1129551663127245
rep_026,30k,window-rate+fastrfs,0.0,0.1836801429999999,0.0482680402213199
rep_029,30k,window-rate+fastrfs,0.0138888888888888,0.1874031502000001,0.0370607632297452
rep_010,30k,window-rate+fastrfs,0.0,0.0650041563999999,0.0133692157478989
rep_020,30k,window-rate+fastrfs,0.0,0.1551263951,0.0297239610277161
rep_004,30k,window-rate+fastrfs,0.0,0.4866070161999996,0.1230318319001415
rep_003,30k,window-rate+fastrfs,0.0,0.5170457008999995,0.1358324411436299
rep_025,30k,window-rate+fastrfs,0.0,0.1877565328,0.0408374601278268
rep_005,30k,window-rate+fastrfs,0.0138888888888888,0.2364291594,0.0463416134872016
rep_001,30k,window-rate+fastrfs,0.0,0.1853333067999999,0.0504000792136789
rep_022,30k,window-rate+fastrfs,0.0,0.1336098859,0.0294673810970682
rep_024,30k,window-rate+fastrfs,0.0,0.11594296995,0.0172712233712296
rep_009,30k,window-rate+fastrfs,0.0103092783505154,0.2311024851999999,0.0390507202503288
rep_019,30k,softbioblock+weighted,0.0,0.0355969928,0.0107714024991934
rep_017,30k,softbioblock+weighted,0.0277777777777777,0.05830265523,0.0112734602846437
rep_014,30k,softbioblock+weighted,0.0138888888888888,0.0680507669,0.0123518860792123
rep_011,30k,softbioblock+weighted,0.0,0.5427764499000003,0.10904581087193
rep_007,30k,softbioblock+weighted,0.0,0.1014103439,0.0203405438584906
rep_028,30k,softbioblock+weighted,0.0212765957446808,0.0492289967,0.0131968851424106
rep_012,30k,softbioblock+weighted,0.0,0.3461037401,0.0610940475744115
rep_013,30k,softbioblock+weighted,0.0212765957446808,0.1540155497999999,0.039283663581852
rep_027,30k,softbioblock+weighted,0.0309278350515463,0.1547022465999999,0.0250172003186246
rep_002,30k,softbioblock+weighted,0.0138888888888888,0.04094825468,0.0074229733125072
rep_021,30k,softbioblock+weighted,0.0103092783505154,0.1330358753999999,0.0218746209334233
rep_000,30k,softbioblock+weighted,0.0103092783505154,0.2153892558,0.0357069942076786
rep_006,30k,softbioblock+weighted,0.1030927835051546,0.0068558616135,0.000957777956232
rep_016,30k,softbioblock+weighted,0.0,0.4893369187999987,0.1022346008116555
rep_018,30k,softbioblock+weighted,0.0309278350515463,0.0836843949,0.0131690444369304
rep_015,30k,softbioblock+weighted,0.0,0.2228176644999998,0.0375849147408054
rep_029,30k,softbioblock+weighted,0.0277777777777777,0.1912576206000001,0.037173090577165
rep_020,30k,softbioblock+weighted,0.0,0.1551263951000001,0.0297239610277161
rep_023,30k,softbioblock+weighted,0.0,0.1097733977,0.0218268767592473
rep_010,30k,softbioblock+weighted,0.0,0.0650041563999999,0.0133692157478989
rep_008,30k,softbioblock+weighted,0.0,0.050857077,0.0107006593681976
rep_005,30k,softbioblock+weighted,0.0138888888888888,0.2364291594,0.0463416134872016
rep_022,30k,softbioblock+weighted,0.0,0.1336098859,0.0294673810970682
rep_001,30k,softbioblock+weighted,0.0,0.1853333067999999,0.0504000792136789
rep_003,30k,softbioblock+weighted,0.0103092783505154,0.5466252498999994,0.1387951370604194
rep_026,30k,softbioblock+weighted,0.0,0.1836801429999999,0.0482680402213199
rep_024,30k,softbioblock+weighted,0.0,0.1159429699499999,0.0172712233712296
rep_004,30k,softbioblock+weighted,0.0,0.4866070161999996,0.1230318319001415
rep_025,30k,softbioblock+weighted,0.0212765957446808,0.2237011960999999,0.050128985339547
rep_009,30k,softbioblock+weighted,0.0103092783505154,0.2311024852,0.0390507202503288
rep_019,30k,softbioblock+fastrfs,0.0,0.0355969928,0.0107714024991934
rep_017,30k,softbioblock+fastrfs,0.0277777777777777,0.05830265523,0.0112734602846437
rep_011,30k,softbioblock+fastrfs,0.0,0.5427764499000002,0.10904581087193
rep_014,30k,softbioblock+fastrfs,0.0138888888888888,0.0680507668999999,0.0123518860792123
rep_007,30k,softbioblock+fastrfs,0.0,0.1013978831,0.0203379728211163
rep_028,30k,softbioblock+fastrfs,0.0212765957446808,0.0492289967000001,0.0131968851424106
rep_013,30k,softbioblock+fastrfs,0.0212765957446808,0.1540155497999999,0.039283663581852
rep_012,30k,softbioblock+fastrfs,0.0,0.3464890392999998,0.0611512905531017
rep_027,30k,softbioblock+fastrfs,0.0309278350515463,0.1547022465999999,0.0250172003186246
rep_021,30k,softbioblock+fastrfs,0.0103092783505154,0.1330358753999999,0.0218746209334233
rep_002,30k,softbioblock+fastrfs,0.0138888888888888,0.0409489270799999,0.0074231214102603
rep_000,30k,softbioblock+fastrfs,0.0103092783505154,0.2153892558,0.0357069942076786
rep_016,30k,softbioblock+fastrfs,0.0,0.4893369187999988,0.1022346008116555
rep_006,30k,softbioblock+fastrfs,0.1030927835051546,0.0068558616135,0.000957777956232
rep_018,30k,softbioblock+fastrfs,0.0309278350515463,0.0836843948999999,0.0131690444369304
rep_020,30k,softbioblock+fastrfs,0.0,0.1551263951,0.0297239610277161
rep_015,30k,softbioblock+fastrfs,0.0,0.2228176644999998,0.0375849147408054
rep_029,30k,softbioblock+fastrfs,0.0277777777777777,0.1912576206,0.037173090577165
rep_004,30k,softbioblock+fastrfs,0.0,0.4866070161999994,0.1230318319001415
rep_023,30k,softbioblock+fastrfs,0.0,0.1097733977,0.0218268767592473
rep_008,30k,softbioblock+fastrfs,0.0,0.050857077,0.0107006593681976
rep_025,30k,softbioblock+fastrfs,0.0212765957446808,0.2237011960999999,0.050128985339547
rep_005,30k,softbioblock+fastrfs,0.0138888888888888,0.2364364363,0.0463440603564879
rep_001,30k,softbioblock+fastrfs,0.0,0.1853333067999999,0.0504000792136789
rep_022,30k,softbioblock+fastrfs,0.0,0.1336098859,0.0294673810970682
rep_026,30k,softbioblock+fastrfs,0.0,0.1836801429999999,0.0482680402213199
rep_010,30k,softbioblock+fastrfs,0.0,0.0650041563999999,0.0133692157478989
rep_003,30k,softbioblock+fastrfs,0.0103092783505154,0.5466252498999995,0.1387951370604194
rep_009,30k,softbioblock+fastrfs,0.0103092783505154,0.2310687797,0.0390476431345217
rep_024,30k,softbioblock+fastrfs,0.0,0.11594296995,0.0172712233712296
rep_019,30k,fasttree,0.0,0.036285784,0.0098426679393275
rep_014,30k,fasttree,0.0,0.0514682586,0.0094500279696749
rep_011,30k,fasttree,0.0138888888888888,2.73541814,0.7276576749449633
rep_017,30k,fasttree,0.0,0.0677208479699999,0.0123126514835336
rep_007,30k,fasttree,0.0,0.1698104499999998,0.0453448412246365
rep_012,30k,fasttree,0.0,0.7378454690000003,0.191701084888518
rep_028,30k,fasttree,0.0212765957446808,0.0858316769999999,0.033934657103025
rep_013,30k,fasttree,0.0,0.4908655899999998,0.2230095166280136
rep_021,30k,fasttree,0.0,0.1192697259999999,0.0261273995463744
rep_027,30k,fasttree,0.0,0.1389932859999999,0.0244054334764041
rep_002,30k,fasttree,0.0138888888888888,0.04572323208,0.0081211009900681
rep_000,30k,fasttree,0.0103092783505154,0.3021719530000002,0.0954781508341279
rep_018,30k,fasttree,0.0103092783505154,0.0680296039999999,0.0100552442213935
rep_016,30k,fasttree,0.0,2.9214290499999995,1.342920669452217
rep_006,30k,fasttree,0.0927835051546391,0.0309910811894999,0.0035017208872513
rep_015,30k,fasttree,0.0,0.3333598049999998,0.0769728312508747
rep_023,30k,fasttree,0.0138888888888888,0.1076866619999999,0.0197609628208152
rep_020,30k,fasttree,0.0,0.19345458,0.0363519665162643
rep_010,30k,fasttree,0.0,0.0838178239999999,0.020890991647083
rep_029,30k,fasttree,0.0138888888888888,0.1549871349999999,0.0282395502806643
rep_008,30k,fasttree,0.0,0.0491042445999999,0.008451622157092
rep_026,30k,fasttree,0.0,0.4036160290000002,0.2126773392885313
rep_003,30k,fasttree,0.0103092783505154,2.599225598,0.916309086310453
rep_004,30k,fasttree,0.0,3.27674513,1.185834857794516
rep_005,30k,fasttree,0.0138888888888888,0.7884887064,0.3091708472177027
rep_001,30k,fasttree,0.0,0.4160676799999997,0.1346266965441742
rep_025,30k,fasttree,0.0,0.41463107,0.1159717794692868
rep_024,30k,fasttree,0.0,0.34405541395,0.1224174895791493
rep_022,30k,fasttree,0.0,0.1537490129999998,0.0289375907258266
rep_009,30k,fasttree,0.0,0.2126631240000001,0.03402453735877
