profile,n_seq,n_sites,batch_size,dtype,status,rss_peak_gb,torch_max_allocated_gb,torch_max_reserved_gb,elapsed_sec,error,stderr
pf1-infer,50,5000,1,fp32,ok,22.75,17.558149337768555,22.259765625,1.3101020399481058,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,50,10000,1,fp32,ok,44.984375,35.09886312484741,44.494140625,27.37016787007451,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,100,100,1,fp32,ok,2.3125,1.43013334274292,1.822265625,0.27989365346729755,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,100,250,1,fp32,ok,5.013671875,3.554497241973877,4.5234375,0.43056284822523594,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,100,500,1,fp32,ok,9.48046875,7.097323417663574,8.990234375,0.6541036833077669,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,100,1000,1,fp32,ok,18.4453125,14.182222366333008,17.955078125,1.1185729429125786,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,100,2000,1,fp32,ok,36.337890625,28.352511882781982,35.84765625,22.12497764453292,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,100,3000,1,fp32,ok,54.240234375,42.525604248046875,53.75,33.134571528062224,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,100,4000,1,fp32,ok,72.142578125,56.693572998046875,71.65234375,43.83979996666312,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,100,5000,1,fp32,oom,71.37109375,nan,nan,nan,"CUDA out of memory. Tried to allocate 23.60 GiB. GPU 0 has a total capacity of 79.25 GiB of which 9.74 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 65.47 GiB memory in use. Of the allocated memory 47.26 GiB is allocated by PyTorch, and 17.72 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,100,10000,1,fp32,oom,73.369140625,nan,nan,nan,"CUDA out of memory. Tried to allocate 11.80 GiB. GPU 0 has a total capacity of 79.25 GiB of which 3.06 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 72.15 GiB memory in use. Of the allocated memory 60.58 GiB is allocated by PyTorch, and 11.08 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,150,100,1,fp32,ok,4.57421875,3.2161059379577637,4.083984375,0.4184229392558336,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,150,250,1,fp32,ok,10.646484375,8.012389183044434,10.15625,0.7503996081650257,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,150,500,1,fp32,ok,20.78125,16.008445262908936,20.291015625,1.2552505116909742,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,150,1000,1,fp32,ok,41.001953125,32.00234317779541,40.51171875,25.024245062842965,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,150,2000,1,fp32,oom,64.4921875,nan,nan,nan,"CUDA out of memory. Tried to allocate 21.32 GiB. GPU 0 has a total capacity of 79.25 GiB of which 16.04 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 59.16 GiB memory in use. Of the allocated memory 42.67 GiB is allocated by PyTorch, and 16.00 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,150,3000,1,fp32,oom,72.494140625,nan,nan,nan,"CUDA out of memory. Tried to allocate 31.97 GiB. GPU 0 has a total capacity of 79.25 GiB of which 10.71 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 64.50 GiB memory in use. Of the allocated memory 64.00 GiB is allocated by PyTorch, and 12.02 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,150,4000,1,fp32,oom,66.474609375,nan,nan,nan,"CUDA out of memory. Tried to allocate 10.66 GiB. GPU 0 has a total capacity of 79.25 GiB of which 10.03 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 65.18 GiB memory in use. Of the allocated memory 54.69 GiB is allocated by PyTorch, and 10.00 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,150,5000,1,fp32,oom,69.630859375,nan,nan,nan,"CUDA out of memory. Tried to allocate 13.32 GiB. GPU 0 has a total capacity of 79.25 GiB of which 7.19 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 68.02 GiB memory in use. Of the allocated memory 55.03 GiB is allocated by PyTorch, and 12.50 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,150,10000,1,fp32,oom,54.642578125,nan,nan,nan,"CUDA out of memory. Tried to allocate 26.64 GiB. GPU 0 has a total capacity of 79.25 GiB of which 21.28 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 53.92 GiB memory in use. Of the allocated memory 53.42 GiB is allocated by PyTorch, and 8.85 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,200,100,1,fp32,ok,7.73046875,5.722664833068848,7.240234375,0.5638853944838047,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,200,250,1,fp32,ok,18.548828125,14.26366138458252,18.05859375,1.1542994063347578,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,200,500,1,fp32,ok,36.54296875,28.504215240478516,36.052734375,22.330519212409854,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,200,1000,1,fp32,ok,72.568359375,56.97725439071655,72.078125,44.25016589835286,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,200,2000,1,fp32,oom,68.669921875,nan,nan,nan,"CUDA out of memory. Tried to allocate 37.96 GiB. GPU 0 has a total capacity of 79.25 GiB of which 27.19 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 48.01 GiB memory in use. Of the allocated memory 47.50 GiB is allocated by PyTorch, and 19.69 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,200,3000,1,fp32,oom,74.265625,nan,nan,nan,"CUDA out of memory. Tried to allocate 14.23 GiB. GPU 0 has a total capacity of 79.25 GiB of which 2.57 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 72.64 GiB memory in use. Of the allocated memory 58.80 GiB is allocated by PyTorch, and 13.36 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,200,4000,1,fp32,oom,60.880859375,nan,nan,nan,"CUDA out of memory. Tried to allocate 18.98 GiB. GPU 0 has a total capacity of 79.25 GiB of which 15.30 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 59.90 GiB memory in use. Of the allocated memory 59.40 GiB is allocated by PyTorch, and 15.47 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,200,5000,1,fp32,oom,74.74609375,nan,nan,nan,"CUDA out of memory. Tried to allocate 23.72 GiB. GPU 0 has a total capacity of 79.25 GiB of which 471.81 MiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 74.75 GiB memory in use. Of the allocated memory 74.24 GiB is allocated by PyTorch, and 16.17 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,200,10000,1,fp32,oom,49.09375,nan,nan,nan,"CUDA out of memory. Tried to allocate 47.45 GiB. GPU 0 has a total capacity of 79.25 GiB of which 27.07 GiB is free. Process 93323 has 3.62 GiB memory in use. Process 905971 has 414.00 MiB memory in use. Including non-PyTorch memory, this process has 48.14 GiB memory in use. Of the allocated memory 47.63 GiB is allocated by PyTorch, and 12.67 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)","/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,250,100,1,fp32,ok,11.7890625,8.947683811187744,11.298828125,0.7806919775903225,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
pf1-infer,250,250,1,fp32,ok,28.69921875,22.307939052581787,28.208984375,1.6717096511274576,,"/envs/pf2/lib/python3.10/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: 'Could not load this library: <pf2-env>/lib/python3.10/site-packages/torchvision/image.so'If you don't plan on using image functionality from `torchvision.io`, you can ignore this warning. Otherwise, there might be something wrong with your environment. Did you have `libjpeg` or `libpng` installed before building `torchvision` from source?
  warn("
